Minutes from midnight,Days,Is business,MAX BATP010,MIN BATP010,AVG BATP010,DIFF BATP010,SEC BATP010,MAX BATP011,MIN BATP011,AVG BATP011,DIFF BATP011,SEC BATP011,MAX BATP102,MIN BATP102,AVG BATP102,DIFF BATP102,SEC BATP102,MAX BATP105,MIN BATP105,AVG BATP105,DIFF BATP105,SEC BATP105,MAX BATV001,MIN BATV001,AVG BATV001,DIFF BATV001,SEC BATV001,MAX BATV002,MIN BATV002,AVG BATV002,DIFF BATV002,SEC BATV002,MAX BATV003,MIN BATV003,AVG BATV003,DIFF BATV003,SEC BATV003,MAX BATV004,MIN BATV004,AVG BATV004,DIFF BATV004,SEC BATV004,MAX BATV005,MIN BATV005,AVG BATV005,DIFF BATV005,SEC BATV005,MAX BATV006,MIN BATV006,AVG BATV006,DIFF BATV006,SEC BATV006,MAX BATV007,MIN BATV007,AVG BATV007,DIFF BATV007,SEC BATV007,MAX BATV010,MIN BATV010,AVG BATV010,DIFF BATV010,SEC BATV010,MAX BATV011,MIN BATV011,AVG BATV011,DIFF BATV011,SEC BATV011,MAX BATV012,MIN BATV012,AVG BATV012,DIFF BATV012,SEC BATV012,MAX BATV013,MIN BATV013,AVG BATV013,DIFF BATV013,SEC BATV013,MAX BATV014,MIN BATV014,AVG BATV014,DIFF BATV014,SEC BATV014,MAX BATV015,MIN BATV015,AVG BATV015,DIFF BATV015,SEC BATV015,MAX BATV016,MIN BATV016,AVG BATV016,DIFF BATV016,SEC BATV016,MAX BATV102,MIN BATV102,AVG BATV102,DIFF BATV102,SEC BATV102,MAX BATV103,MIN BATV103,AVG BATV103,DIFF BATV103,SEC BATV103,MAX BATV105,MIN BATV105,AVG BATV105,DIFF BATV105,SEC BATV105,VAL D002,N D002,SEC D002,VAL D004,N D004,SEC D004,VAL D005,N D005,SEC D005,VAL L001,N L001,SEC L001,VAL L004,N L004,SEC L004,VAL L006,N L006,SEC L006,VAL L009,N L009,SEC L009,VAL L010,N L010,SEC L010,MAX LS001,MIN LS001,AVG LS001,DIFF LS001,SEC LS001,MAX LS002,MIN LS002,AVG LS002,DIFF LS002,SEC LS002,MAX LS003,MIN LS003,AVG LS003,DIFF LS003,SEC LS003,MAX LS004,MIN LS004,AVG LS004,DIFF LS004,SEC LS004,MAX LS005,MIN LS005,AVG LS005,DIFF LS005,SEC LS005,MAX LS006,MIN LS006,AVG LS006,DIFF LS006,SEC LS006,MAX LS007,MIN LS007,AVG LS007,DIFF LS007,SEC LS007,MAX LS010,MIN LS010,AVG LS010,DIFF LS010,SEC LS010,MAX LS011,MIN LS011,AVG LS011,DIFF LS011,SEC LS011,MAX LS012,MIN LS012,AVG LS012,DIFF LS012,SEC LS012,MAX LS013,MIN LS013,AVG LS013,DIFF LS013,SEC LS013,MAX LS014,MIN LS014,AVG LS014,DIFF LS014,SEC LS014,MAX LS015,MIN LS015,AVG LS015,DIFF LS015,SEC LS015,MAX LS016,MIN LS016,AVG LS016,DIFF LS016,SEC LS016,VAL M001,N M001,SEC M001,VAL M002,N M002,SEC M002,VAL M003,N M003,SEC M003,VAL M004,N M004,SEC M004,VAL M005,N M005,SEC M005,VAL MA006,N MA006,SEC MA006,VAL MA007,N MA007,SEC MA007,VAL MA010,N MA010,SEC MA010,VAL MA011,N MA011,SEC MA011,VAL MA012,N MA012,SEC MA012,VAL MA013,N MA013,SEC MA013,VAL MA014,N MA014,SEC MA014,VAL MA015,N MA015,SEC MA015,VAL MA016,N MA016,SEC MA016,MAX T101,MIN T101,AVG T101,DIFF T101,SEC T101,MAX T102,MIN T102,AVG T102,DIFF T102,SEC T102,MAX T103,MIN T103,AVG T103,DIFF T103,SEC T103,MAX T105,MIN T105,AVG T105,DIFF T105,SEC T105,MAX T106,MIN T106,AVG T106,DIFF T106,SEC T106,TIME Toilet,TIME Eat_Lunch,TIME Drink,TIME Dress,TIME Enter_Home,TIME Sleep_Out_Of_Bed,TIME Entertain_Guests,TIME Phone,TIME Cook_Breakfast,TIME Cook_Dinner,TIME Eat,TIME Watch_TV,TIME Cook_Lunch,TIME Sleep,TIME Step_Out,TIME Bed_Toilet_Transition,TIME Wash_Dishes,TIME Bathe,TIME Cook,TIME Evening_Meds,TIME Personal_Hygiene,TIME Morning_Meds,TIME Read,TIME Wash_Dinner_Dishes,TIME Groom,TIME Leave_Home,TIME Relax,TIME Eat_Dinner,TIME Work_At_Table,TIME Work_On_Computer,TIME Wash_Lunch_Dishes,TO PREDICT
652,33,True,0,0,0.0,0,3600,91,0,36.223055555555554,91,1433,0,0,0.0,0,3600,0,0,0.0,0,3600,9320,0,4711.777777777777,9320,1820,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9360,0,6008.6,9360,2311,0,0,0.0,0,3600,0,0,0.0,0,3600,9400,0,1336.888888888889,9400,512,0,0,0.0,0,3600,0,0,0.0,0,3600,9420,0,3550.8166666666666,9420,1357,0,0,0.0,0,3600,0,0,0.0,0,3600,9400,0,5060.333333333333,9400,1938,3130,0,2264.0333333333333,3130,2604,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,6,1461,0,0,3600,0,0,3600,0,2,1330,0,0,3600,0,0,3600,0,0,3600,57,0,45.94583333333333,57,96,45,2,34.38305555555556,43,271,36,0,21.817222222222224,36,533,52,0,35.553333333333335,52,1177,17,0,3.583333333333333,17,512,7,0,3.5716666666666668,7,743,47,0,20.92083333333333,47,830,3,0,0.4266666666666667,3,512,54,0,43.53,54,428,67,0,47.36888888888889,67,663,69,0,53.615833333333335,69,85,53,0,18.78527777777778,53,443,56,0,20.3,56,455,70,0,51.680277777777775,70,75,0,32,1295,0,28,1460,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,4,1761,0,0,3600,0,17,1130,0,4,1259,0,10,1283,0,6,1766,0,4,1763,0,8,1265,33,0,27.98583333333333,33,3053,0,0,0.0,0,3600,0,0,0.0,0,3600,25,0,18.016666666666666,25,258,0,0,0.0,0,3600,0,1263,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1831,0,Wash_Lunch_Dishes
714,33,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,3120,0,3085.333333333333,3120,3560,0,0,0.0,0,3600,1,1,470,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,43,0,34.70194444444444,43,431,30,0,24.75333333333333,30,338,34,13,30.330277777777777,21,453,52,0,44.27111111111111,52,448,17,0,13.043888888888889,17,306,4,0,0.01,4,3406,46,0,41.4925,46,302,71,0,25.36694444444445,71,315,45,0,38.33777777777778,45,431,65,0,63.11,65,482,67,0,61.95611111111111,67,497,54,0,50.75361111111111,54,286,54,0,51.87138888888889,54,301,69,0,65.20388888888888,69,375,0,30,431,0,0,3600,0,4,453,0,10,448,0,20,306,0,4,3406,0,74,297,0,102,311,0,28,431,0,14,482,0,20,427,0,48,286,0,64,301,0,64,375,34,0,1.6622222222222225,34,176,24,0,3.1333333333333333,24,470,25,0,4.055555555555555,25,584,27,0,23.65972222222222,27,355,24,0,22.206666666666667,24,3331,227,15,0,302,0,0,0,140,0,0,0,1212,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,551,15,Watch_TV
776,33,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9400,0,3491.055555555556,9400,1337,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,1,1323,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,31,0,25.474166666666665,31,417,23,0,18.09777777777778,23,1072,15,10,11.750833333333333,5,90,33,0,27.12388888888889,33,29,10,0,8.071666666666667,10,443,0,0,0.0,0,3600,39,0,23.06583333333333,39,121,0,0,0.0,0,3600,32,0,27.024444444444445,32,674,62,0,38.59583333333333,62,550,57,0,51.96,57,572,54,0,41.99055555555555,54,135,54,0,31.516944444444444,54,132,64,0,58.94861111111111,64,22,0,0,3600,0,0,3600,0,8,1281,0,26,1217,0,0,3600,0,0,3600,0,2,1320,0,0,3600,0,0,3600,0,10,432,0,0,3600,0,12,1326,0,2,1322,0,2,1210,0,0,0.0,0,3600,0,0,0.0,0,3600,24,0,4.986666666666666,24,748,27,0,24.88222222222222,27,518,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,0,Drink
836,33,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9440,0,1342.5777777777778,9440,512,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,4,2663,0,2,2741,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,20,0,17.58972222222222,20,341,15,0,12.697777777777778,15,351,14,0,10.263055555555557,14,868,24,0,19.18611111111111,24,298,3,0,1.0,3,1672,0,0,0.0,0,3600,22,0,13.666666666666666,22,750,0,0,0.0,0,3600,22,0,15.540833333333332,22,336,57,0,52.12638888888889,57,173,47,42,45.34111111111111,5,345,34,0,18.5125,34,1963,32,0,18.529166666666665,32,1965,56,0,50.105,56,306,0,6,2736,0,14,2740,0,18,2666,0,42,2689,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,10,2143,0,18,3159,0,4,2732,0,0,3600,0,2,512,0,26,2698,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,27,0,21.50861111111111,27,1171,0,0,0.0,0,3600,0,0,37,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,Enter_Home
897,33,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,15,0,7.0,15,360,10,0,4.666666666666667,10,970,11,0,5.0,11,1488,18,0,8.258611111111112,18,1157,0,0,0.0,0,3600,0,0,0.0,0,3600,10,0,2.546944444444444,10,169,0,0,0.0,0,3600,17,0,7.834722222222222,17,361,47,0,22.869722222222222,47,313,41,0,21.779722222222222,41,365,16,0,10.7825,16,558,10,0,3.098888888888889,10,539,47,0,24.744722222222222,47,310,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,27,25,26.157777777777778,2,29,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enter_Home
957,33,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9400,0,6266.666666666667,9400,2400,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,3100,0,86.11111111111111,3100,100,0,2,23,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,4,0,0.0438888888888888,4,39,1,0,0.1666666666666666,1,1799,0,0,0.0,0,3600,0,0,0.0,0,3600,5,0,1.998888888888889,5,812,0,0,0.0,0,3600,1,0,0.1666666666666666,1,1604,8,0,5.098611111111111,8,355,8,0,5.226111111111111,8,407,8,0,3.8325,8,600,9,0,3.828333333333333,9,582,8,0,4.097777777777778,8,352,0,0,3600,0,0,3600,0,4,31,0,2,27,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,4,11,0,0,0.0,0,3600,23,0,4.1975,23,657,0,0,0.0,0,3600,26,0,21.55444444444445,26,1291,0,0,0.0,0,3600,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relax
1018,33,True,0,0,0.0,0,3600,91,0,17.49222222222222,91,692,0,0,0.0,0,3600,0,0,0.0,0,3600,9320,0,2389.5444444444443,9320,923,9380,0,6422.694444444444,9380,2465,0,0,0.0,0,3600,9400,0,2506.6666666666665,9400,960,9380,0,1438.2666666666669,9380,552,9380,0,6313.261111111111,9380,2423,9440,0,7843.066666666667,9440,2991,9360,0,2059.2,9360,792,8720,0,5987.733333333334,8720,2472,9360,0,7209.8,9360,2773,9420,0,2491.0666666666666,9420,952,0,0,0.0,0,3600,0,0,0.0,0,3600,9400,0,5747.055555555556,9400,2201,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,4,966,0,8,774,0,0,3600,0,0,3600,0,4,733,0,0,3600,0,0,3600,1,1,2694,10,0,2.168888888888889,10,136,12,0,3.825833333333333,12,146,5,0,1.6497222222222223,5,379,4,0,2.543888888888889,4,363,2,0,1.64,2,2952,55,0,2.8361111111111112,55,2234,18,0,14.971388888888889,18,687,0,0,0.0,0,3600,4,0,0.8655555555555555,4,631,29,0,20.77138888888889,29,893,8,0,4.950555555555556,8,724,14,0,10.601944444444444,14,64,21,0,16.467222222222222,21,75,39,0,27.620277777777776,39,116,0,14,734,0,28,739,0,6,972,0,8,957,0,0,3600,0,30,2232,0,20,686,0,0,3600,0,24,664,0,6,856,0,26,719,0,10,660,0,18,673,0,34,701,33,0,32.486666666666665,33,3544,0,0,0.0,0,3600,0,0,0.0,0,3600,27,0,21.931944444444444,27,141,0,0,0.0,0,3600,191,0,152,0,20,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,245,0,0,661,0,Relax
1085,33,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,10,205,0,0,3600,0,0,3600,1,1,608,0,0,3600,0,0,3600,0,0,3600,10,0,1.5202777777777778,10,200,14,0,1.9727777777777775,14,204,0,0,0.0,0,3600,4,0,0.0033333333333333,4,0,6,0,0.6641666666666667,6,25,0,0,0.0,0,3600,23,0,19.504722222222224,23,30,0,0,0.0,0,3600,5,0,0.7025,5,40,0,0,0.0,0,3600,8,0,0.3533333333333333,8,159,16,0,14.598055555555556,16,696,23,0,20.996388888888887,23,739,37,0,36.37027777777778,37,613,0,44,188,0,50,204,0,0,3600,0,2,0,0,2,25,0,0,3600,0,36,20,0,0,3600,0,22,40,0,0,3600,0,4,153,0,8,662,0,28,41,0,10,5,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,26,25,25.488611111111112,1,625,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,2581,0,Relax
1145,33,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,3130,0,262.5722222222222,3130,302,0,0,0.0,0,3600,0,0,3600,0,4,2942,0,0,3600,0,0,3600,0,1,1921,0,0,3600,0,0,3600,0,0,3600,10,0,3.4433333333333334,10,1920,14,0,5.508611111111111,14,1508,0,0,0.0,0,3600,4,0,3.8222222222222224,4,2999,2,0,1.6877777777777778,2,3038,0,0,0.0,0,3600,22,0,18.17222222222222,22,47,0,0,0.0,0,3600,5,0,2.62,5,1327,0,0,0.0,0,3600,7,0,3.7041666666666666,7,1905,14,0,13.109444444444444,14,3371,21,0,19.506666666666668,21,1852,37,0,33.58416666666667,37,98,0,80,1918,0,56,2096,0,2,3593,0,4,3587,0,0,3600,0,0,3600,0,36,633,0,0,3600,0,36,1327,0,0,3600,0,4,1899,0,18,624,0,24,638,0,12,1883,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,27,0,23.32555555555556,27,665,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1128,0,636,0,Dress
1211,33,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9360,0,8626.8,9360,3318,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,2,3301,0,0,3600,0,0,3600,0,2,3211,0,0,3600,0,2,3123,0,1,2376,11,0,1.3122222222222222,11,2610,14,0,2.3666666666666667,14,2696,0,0,0.0,0,3600,7,0,1.2183333333333333,7,1878,2,0,1.7872222222222225,2,2862,55,0,0.5552777777777778,55,2969,19,0,18.08333333333333,19,2596,71,0,0.4886111111111111,71,3466,5,0,0.4552777777777778,5,3075,0,0,0.0,0,3600,25,0,2.8961111111111117,25,1925,15,0,8.686388888888889,15,319,0,0,0.0,0,3600,39,0,8.600833333333334,39,2375,0,18,3205,0,42,3290,0,0,3600,0,22,2476,0,12,3456,0,8,2964,0,48,2343,0,8,3462,0,16,3075,0,4,2388,0,20,3119,0,28,2106,0,24,2347,0,10,2382,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,27,0,20.34638888888889,27,1611,0,0,0.0,0,3600,42,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,208,0,0,181,0,0,51,0,Toilet
1274,33,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,2,0,1.2775,2,1941,0,0,0.0,0,3600,18,0,13.019166666666669,18,2534,72,0,0.8883333333333333,72,2547,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,15,0,13.829444444444444,15,2609,21,0,15.034444444444444,21,1944,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,4,2538,0,0,3600,0,10,2532,0,18,2543,0,0,3600,0,0,3600,0,0,3600,0,8,2520,0,4,2531,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,28,26,26.9925,2,624,23,0,11.589444444444444,23,1814,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531,0,Dress
1343,33,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9420,0,1651.1166666666666,9420,631,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9400,0,3478.0,9400,1332,9440,0,3031.288888888889,9440,1156,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,10,0,1.5586111111111112,10,33,0,0,0.0,0,3600,21,0,2.408888888888889,21,579,71,0,9.519166666666669,71,643,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,12,0,2.51,12,580,22,0,2.4775,22,580,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,14,628,0,0,3600,0,36,578,0,134,634,0,0,3600,0,0,3600,0,0,3600,0,4,1175,0,32,578,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,25,0,1.7916666666666667,25,258,27,25,25.82777777777778,2,29,24,0,12.093333333333334,24,1814,0,0,0,140,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,28,0,0,0,0,322,0,0,0,0,2424,0,Bed_Toilet_Transition
1409,33,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9360,0,2563.6,9360,986,0,0,0.0,0,3600,0,0,0.0,0,3600,9400,0,6277.111111111111,9400,2404,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,14,0,0.8905555555555555,14,229,0,0,0.0,0,3600,0,0,0.0,0,3600,73,0,5.253611111111111,73,194,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,2,263,0,0,3600,0,4,266,0,24,194,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,2,296,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,25,24,24.00138888888889,1,29,26,0,19.60833333333333,26,395,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,3303,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
34,34,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9380,0,6680.644444444444,9380,2564,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,15,0,2.2397222222222224,15,2878,0,0,0.0,0,3600,0,0,0.0,0,3600,73,0,6.985555555555556,73,2638,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,1,0,0.035,1,3473,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,2,3477,0,0,3600,0,4,3475,0,32,3482,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,4,3441,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,26,0,23.231666666666666,26,361,26,0,22.0725,26,131,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,3472,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bed_Toilet_Transition
